  5.1250e-01  5.0860e-06  5.6188e-02  6.6776e-03  8.5581e-02  2.7465e+02  9.5906e+02  2.8923e+00  1.0000e+00  4.1894e-03  1.3953e+01  1.3716e+01  1.2851e+01  1.1686e+01  1.1488e+01  1.1576e+01  1.3047e+01  1.0740e+02  1.4978e+02  2.4690e+02  2.7475e+02  2.7805e+02  2.7798e+02  2.7789e+02  5.0860e-06  5.7337e-09  8.0373e-06  1.1249e-08
  5.3750e-01  1.2914e-06  7.0264e-02  8.7911e-03  7.6384e-02  2.7447e+02  9.5599e+02  2.8552e+00  1.0000e+00  4.1894e-03  1.3953e+01  1.3716e+01  1.2851e+01  1.1686e+01  1.1488e+01  1.1576e+01  1.3047e+01  1.0740e+02  1.4978e+02  2.4690e+02  2.7475e+02  2.7805e+02  2.7798e+02  2.7789e+02  1.2914e-06  9.7849e-10  2.2486e-06  1.1965e-09
  5.6250e-01  2.7262e-07  8.5528e-02  1.1274e-02  7.0269e-02  2.7430e+02  9.5293e+02  2.8183e+00  1.0000e+00  4.1894e-03  1.3953e+01  1.3716e+01  1.2851e+01  1.1686e+01  1.1488e+01  1.1576e+01  1.3047e+01  1.0740e+02  1.4978e+02  2.4690e+02  2.7475e+02  2.7805e+02  2.7798e+02  2.7789e+02  2.7262e-07  1.9472e-10  5.4600e-07  2.9164e-10
  5.8750e-01  4.5368e-08  8.6955e-02  1.3625e-02  7.1832e-02  2.7411e+02  9.4987e+02  2.7790e+00  1.0000e+00  4.1894e-03  1.3953e+01  1.3716e+01  1.2851e+01  1.1686e+01  1.1488e+01  1.1576e+01  1.3047e+01  1.0740e+02  1.4978e+02  2.4690e+02  2.7475e+02  2.7805e+02  2.7798e+02  2.7789e+02  4.5368e-08  3.9086e-11  1.0936e-07  8.5123e-11
  6.1250e-01  4.4667e-09  2.8167e-06  1.6687e-02  8.2984e-02  2.7412e+02  9.4683e+02  2.7094e+00  1.0000e+00  4.1894e-03  1.3953e+01  1.3716e+01  1.2851e+01  1.1686e+01  1.1488e+01  1.1576e+01  1.3047e+01  1.0740e+02  1.4978e+02  2.4690e+02  2.7475e+02  2.7805e+02  2.7798e+02  2.7789e+02  4.4667e-09  3.7466e-12  5.2078e-09  7.1808e-12
  6.3750e-01  4.5228e-13  3.6469e-03  2.8569e-04  5.7402e-01  2.8549e+02  9.4388e+02  1.5136e-01  1.0000e+00  4.1894e-03  1.3953e+01  1.3716e+01  1.2851e+01  1.1686e+01  1.1488e+01  1.1576e+01  1.3047e+01  1.0740e+02  1.4978e+02  2.4690e+02  2.7475e+02  2.7805e+02  2.7798e+02  2.7789e+02  4.5228e-13  4.3712e-13  4.0241e-12  3.8428e-12
  6.6250e-01  2.3986e-13  3.6465e-03  8.4144e-08  0.0000e+00  2.8601e+02  9.4098e+02  2.8431e-02  0.0000e+00  4.1894e-03  1.3953e+01  1.3716e+01  1.2851e+01  1.1686e+01  1.1488e+01  1.1576e+01  1.3047e+01  1.0740e+02  1.4978e+02  2.4690e+02  2.7475e+02  2.7805e+02  2.7798e+02  2.7789e+02  2.3986e-13  2.3184e-13  9.1698e-10  8.8044e-10
  6.8750e-01  2.3986e-13  3.6466e-03  4.0955e-08  0.0000e+00  2.8574e+02  9.3809e+02  3.3228e-02  0.0000e+00  4.1894e-03  1.3953e+01  1.3716e+01  1.2851e+01  1.1686e+01  1.1488e+01  1.1576e+01  1.3047e+01  1.0740e+02  1.4978e+02  2.4690e+02  2.7475e+02  2.7805e+02  2.7798e+02  2.7789e+02  2.3986e-13  2.3184e-13  9.1743e-10  8.8086e-10
  7.1250e-01  2.3981e-13  3.6466e-03 -2.3857e-08  0.0000e+00  2.8548e+02  9.3520e+02  3.5680e-02  0.0000e+00  4.1894e-03  1.3953e+01  1.3716e+01  1.2851e+01  1.1686e+01  1.1488e+01  1.1576e+01  1.3047e+01  1.0740e+02  1.4978e+02  2.4690e+02  2.7475e+02  2.7805e+02  2.7798e+02  2.7789e+02  2.3981e-13  2.3178e-13  8.5768e-13  8.2507e-13
  7.3750e-01  2.3882e-13  3.6463e-03  2.0150e-07  0.0000e+00  2.8524e+02  9.3232e+02  3.7058e-02  0.0000e+00  4.1894e-03  1.3953e+01  1.3716e+01  1.2851e+01  1.1686e+01  1.1488e+01  1.1576e+01  1.3047e+01  1.0740e+02  1.4978e+02  2.4690e+02  2.7475e+02  2.7805e+02  2.7798e+02  2.7789e+02  2.3882e-13  2.3082e-13  2.3917e-13  2.3116e-13
  7.6250e-01  2.3640e-13  3.6463e-03  2.6507e-07  0.0000e+00  2.8501e+02  9.2944e+02  3.9130e-02  0.0000e+00  4.1894e-03  1.3953e+01  1.3716e+01  1.2851e+01  1.1686e+01  1.1488e+01  1.1576e+01  1.3047e+01  1.0740e+02  1.4978e+02  2.4690e+02  2.7475e+02  2.7805e+02  2.7798e+02  2.7789e+02  2.3640e-13  2.2848e-13  2.3851e-13  2.3052e-13
  7.8750e-01  2.3670e-13  3.6466e-03  9.0110e-09  0.0000e+00  2.8480e+02  9.2658e+02  4.1479e-02  0.0000e+00  4.1894e-03  1.3953e+01  1.3716e+01  1.2851e+01  1.1686e+01  1.1488e+01  1.1576e+01  1.3047e+01  1.0740e+02  1.4978e+02  2.4690e+02  2.7475e+02  2.7805e+02  2.7798e+02  2.7789e+02  2.3670e-13  2.2877e-13  2.3703e-13  2.2909e-13
  8.1250e-01  2.3761e-13  3.6466e-03  3.7292e-07  0.0000e+00  2.8461e+02  9.2408e+02  4.4981e-02  0.0000e+00  4.1894e-03  1.3953e+01  1.3716e+01  1.2851e+01  1.1686e+01  1.1488e+01  1.1576e+01  1.3047e+01  1.0740e+02  1.4978e+02  2.4690e+02  2.7475e+02  2.7805e+02  2.7798e+02  2.7789e+02  2.3761e-13  2.2964e-13  2.3639e-13  2.2846e-13
  8.3750e-01  2.3648e-13  3.6464e-03  2.0293e-07  0.0000e+00  2.8461e+02  9.2408e+02  4.4981e-02  0.0000e+00  4.1894e-03  1.3953e+01  1.3716e+01  1.2851e+01  1.1686e+01  1.1488e+01  1.1576e+01  1.3047e+01  1.0740e+02  1.4978e+02  2.4690e+02  2.7475e+02  2.7805e+02  2.7798e+02  2.7789e+02  2.3648e-13  2.2855e-13  2.3692e-13  2.2897e-13
  8.6250e-01  2.3530e-13  3.6465e-03 -9.6251e-08  0.0000e+00  2.8461e+02  9.2408e+02  4.4981e-02  0.0000e+00  4.1894e-03  1.3953e+01  1.3716e+01  1.2851e+01  1.1686e+01  1.1488e+01  1.1576e+01  1.3047e+01  1.0740e+02  1.4978e+02  2.4690e+02  2.7475e+02  2.7805e+02  2.7798e+02  2.7789e+02  2.3530e-13  2.2740e-13  2.3461e-13  2.2674e-13
  8.8750e-01  2.3436e-13  3.6464e-03  5.7276e-07  0.0000e+00  2.8461e+02  9.2408e+02  4.4981e-02  0.0000e+00  4.1894e-03  1.3953e+01  1.3716e+01  1.2851e+01  1.1686e+01  1.1488e+01  1.1576e+01  1.3047e+01  1.0740e+02  1.4978e+02  2.4690e+02  2.7475e+02  2.7805e+02  2.7798e+02  2.7789e+02  2.3436e-13  2.2649e-13  2.3224e-13  2.2445e-13
  9.1250e-01  2.3353e-13  3.6464e-03 -1.0743e-07  0.0000e+00  2.8376e+02  9.1306e+02  6.0368e-02  0.0000e+00  4.1894e-03  1.3953e+01  1.3716e+01  1.2851e+01  1.1686e+01  1.1488e+01  1.1576e+01  1.3047e+01  1.0740e+02  1.4978e+02  2.4690e+02  2.7475e+02  2.7805e+02  2.7798e+02  2.7789e+02  2.3353e-13  2.2568e-13  2.3272e-13  2.2491e-13
  9.3750e-01  2.3374e-13  3.6467e-03 -3.3948e-08  0.0000e+00  2.8376e+02  9.1306e+02  6.0368e-02  0.0000e+00  4.1894e-03  1.3953e+01  1.3716e+01  1.2851e+01  1.1686e+01  1.1488e+01  1.1576e+01  1.3047e+01  1.0740e+02  1.4978e+02  2.4690e+02  2.7475e+02  2.7805e+02  2.7798e+02  2.7789e+02  2.3374e-13  2.2588e-13  2.3290e-13  2.2507e-13
  9.6250e-01  2.3447e-13  3.6467e-03  1.8510e-07  0.0000e+00  2.8376e+02  9.1306e+02  6.0368e-02  0.0000e+00  4.1894e-03  1.3953e+01  1.3716e+01  1.2851e+01  1.1686e+01  1.1488e+01  1.1576e+01  1.3047e+01  1.0740e+02  1.4978e+02  2.4690e+02  2.7475e+02  2.7805e+02  2.7798e+02  2.7789e+02  2.3447e-13  2.2658e-13  2.3272e-13  2.2490e-13
  9.8750e-01  2.3281e-13  3.6466e-03 -3.8550e-07  0.0000e+00  2.8376e+02  9.1306e+02  6.0368e-02  0.0000e+00  4.1894e-03  1.3953e+01  1.3716e+01  1.2851e+01  1.1686e+01  1.1488e+01  1.1576e+01  1.3047e+01  1.0740e+02  1.4978e+02  2.4690e+02  2.7475e+02  2.7805e+02  2.7798e+02  2.7789e+02  2.3281e-13  2.2498e-13  2.3120e-13  2.2342e-13
